Ort;Plz;Bundesland;lat;lng;km
Kade;39307;Sachsen-Anhalt;52,3744452;12,1760778;193
Kadelhof;15848;Brandenburg;52,1511093;14,1489597;316
Kaden;56459;Rheinland-Pfalz;50,5507945;7,9308976;364
Kadenbach;56337;Rheinland-Pfalz;50,3766367;7,7212212;387
Kadow;19374;Mecklenburg-Vorpommern;53,5238957;11,795483;115
Kaeselow;19205;Mecklenburg-Vorpommern;53,6773105;11,1173578;72
Kagar;16837;Brandenburg;53,1612953;12,7519943;185
Kagel;15345;Brandenburg;52,6251837;13,9108692;278
Kägsdorf;18230;Mecklenburg-Vorpommern;54,1083782;11,6744498;123
Kahl;63796;Bayern;50,0861406;9,0118247;392
Kahla;4928;Brandenburg;51,4671599;13,6197367;335
Kahla;7768;Thüringen;50,8001196;11,583762;323
Kählen;24232;Schlewig-Holstein;54,3391595;10,2226467;88
Kahlenberg;16230;Brandenburg;52,8795489;13,817101;262
Kahlenberg;23992;Mecklenburg-Vorpommern;53,8647019;11,6869943;113
Kahler Berg;34225;Hessen;51,2528626;9,4044051;259
Kahlkamp;24211;Schlewig-Holstein;54,2240948;10,2988521;77
Kahlwinkel;6647;Sachsen-Anhalt;51,1879685;11,531088;281
Kahnstieg;39646;Sachsen-Anhalt;52,4352116;10,9869604;139
Kahrstedt;39624;Sachsen-Anhalt;52,6870681;11,4372016;133
Kaifenheim;56761;Rheinland-Pfalz;50,2391115;7,1979405;417
Kail;56829;Rheinland-Pfalz;50,1787116;7,2535298;421
Kaisborstel;25560;Schlewig-Holstein;54,0470205;9,481104;67
Kaisermühle;54518;Rheinland-Pfalz;49,9522134;6,8181172;458
Kaisermühle;76855;Rheinland-Pfalz;49,2022347;7,9700268;505
Kaisersbach;73667;Baden-Württemberg;48,9156635;9,6491962;516
Kaisersesch;56759;Rheinland-Pfalz;50,2516571;7,0782815;420
Kaisershagen;99974;Thüringen;51,2374356;10,4511186;259
Kaiserslautern;67655;Rheinland-Pfalz;49,4428274;7,7729268;483
Kaiserslautern;67657;Rheinland-Pfalz;49,4425828;7,8143619;482
Kaiserslautern;67659;Rheinland-Pfalz;49,4677439;7,7446913;481
Kaiserslautern;67661;Rheinland-Pfalz;49,4083381;7,7156151;488
Kaiserslautern;67663;Rheinland-Pfalz;49,4179146;7,8011308;485
Kaiser-Wilhelm-Koog;25709;Schlewig-Holstein;53,9563265;8,9828157;83
Kaisheim;86687;Bayern;48,7710618;10,7576408;534
Kakau;6785;Sachsen-Anhalt;51,798022;12,4046455;251
Kakenstorf;21255;Niedersachsen;53,2779864;9,6911655;39
Kakerbeck;39624;Sachsen-Anhalt;52,6870681;11,4372016;133
Kalbach;36148;Hessen;50,4286237;9,6407464;348
Kalbe;27419;Niedersachsen;53,2920464;9,5177888;45
Kalbe;39624;Sachsen-Anhalt;52,6870681;11,4372016;133
Kälberfeld;99848;Thüringen;50,9421035;10,3892963;291
Kalbergerhof;54523;Rheinland-Pfalz;49,8865974;6,795858;465
Kalbitz;1594;Sachsen;51,2606788;13,2323241;334
Kalbsrieth;6556;Thüringen;51,3667759;11,2919115;257
Kalchreuth;90562;Bayern;49,5444081;11,126941;452
Kalefeld;37589;Niedersachsen;51,7912709;10,07356;196
Kalenborn;53505;Rheinland-Pfalz;50,5482946;6,9949264;394
Kalenborn;56759;Rheinland-Pfalz;50,2516571;7,0782815;420
Kalenborn-Scheuern;54570;Rheinland-Pfalz;50,1332506;6,7213952;443
Kalkar;47546;Nordrhein-Westfalen;51,7574924;6,3033368;322
Kalkhorst;23942;Mecklenburg-Vorpommern;53,9075024;10,9756418;73
Kalkofen;67822;Rheinland-Pfalz;49,7416062;7,8656787;449
Kalkofen Gem Dörnberg;56377;Rheinland-Pfalz;50,3083712;7,8094446;392
Kall;53925;Nordrhein-Westfalen;50,5267986;6,5448019;413
Kalletal;32689;Nordrhein-Westfalen;52,1281572;8,9512242;175
Kallinchen;15806;Brandenburg;52,2256726;13,4306835;270
Kallmerode;37327;Thüringen;51,3866136;10,3229117;241
Kallmünz;93183;Bayern;49,1391323;11,9827533;509
Kallstadt;67169;Rheinland-Pfalz;49,4920149;8,1715555;470
Kalt;56294;Rheinland-Pfalz;50,2482666;7,3624397;411
Kaltau;57537;Rheinland-Pfalz;50,7742645;7,7742348;345
Kaltbuch;96317;Bayern;50,2420979;11,3113054;378
Kalten;83739;Bayern;51,165691;10,451526;267
Kaltenborn;9306;Sachsen;51,0447384;12,7905483;335
Kaltenborn;14913;Brandenburg;51,9506638;13,0987394;272
Kaltenborn;53520;Rheinland-Pfalz;50,422681;6,907561;409
Kaltenbrunn;85655;Bayern;51,165691;10,451526;267
Kaltenbrunn;92700;Bayern;49,6597625;11,9305176;452
Kaltenengers;56220;Rheinland-Pfalz;50,3728751;7,4604967;395
Kaltenhof;19348;Brandenburg;53,1168791;11,9261371;134
Kaltenholzhausen;65558;Rheinland-Pfalz;50,354902;8,0486556;381
Kaltenkirchen;24568;Schlewig-Holstein;53,8366334;9,9385335;33
Kaltenlengsfeld;36452;Thüringen;50,6647296;10,1405123;321
Kaltennordheim;36452;Thüringen;50,6647296;10,1405123;321
Kaltensundheim;98634;Thüringen;50,6061745;10,1562028;328
Kaltental;87662;Bayern;47,8893502;10,7532701;631
Kaltenwanghof;73235;Baden-Württemberg;48,6145251;9,5529025;550
Kaltenwestheim;98634;Thüringen;50,6061745;10,1562028;328
Kaltohmfeld;37339;Thüringen;51,4572669;10,363573;234
Kalübbe;24326;Schlewig-Holstein;54,1508099;10,3411849;69
Kambs;17207;Mecklenburg-Vorpommern;53,3756268;12,5998873;170
Kambs;18258;Mecklenburg-Vorpommern;53,9330301;12,1023876;142
Kamen;59174;Nordrhein-Westfalen;51,5916471;7,6645865;271
Kamenz;1917;Sachsen;51,2841235;14,1133767;373
Kamerlanderdeich;25379;Schlewig-Holstein;53,788432;9,4886465;45
Kamern;39524;Sachsen-Anhalt;52,582928;12,0388604;171
Kamin;18233;Mecklenburg-Vorpommern;54,0177085;11,6980532;120
Kammeltal;89358;Bayern;48,3812817;10,3752354;575
Kammerermühle;92681;Bayern;49,8355144;12,0339857;435
Kammerforst;56206;Rheinland-Pfalz;50,4559216;7,6890297;380
Kammerforst;99986;Thüringen;51,1656879;10,4210416;266
Kämmeritze;7318;Thüringen;50,6351912;11,3594746;336
Kammermark;16928;Brandenburg;53,1344696;12,1805598;149
Kammerstein;91126;Bayern;49,3177721;11,0235809;476
Kammin;17506;Mecklenburg-Vorpommern;53,9336483;13,4295549;226
Kamminke;17419;Mecklenburg-Vorpommern;53,93924;14,1875783;276
Kammlach;87754;Bayern;48,0599547;10,4189436;611
Kamp-Bornhofen;56341;Rheinland-Pfalz;50,2270043;7,6300256;405
Kampen;25999;Schlewig-Holstein;54,9566034;8,3457119;191
Kämpfelbach;75236;Baden-Württemberg;48,9348665;8,6330371;523
Kamp-Lintfort;47475;Nordrhein-Westfalen;51,5133491;6,5136635;329
Kamsdorf;7334;Thüringen;50,6301522;11,4634486;339
Kandel;76870;Rheinland-Pfalz;49,0849319;8,1908117;513
Kandern;79400;Baden-Württemberg;47,6964378;7,6530085;672
Kändler;9247;Sachsen;50,860909;12,8362695;354
Kankelau;21514;Schlewig-Holstein;53,4793173;10,6159637;38
Kannawurf;6578;Thüringen;51,2923697;11,1138654;261
Kantow;16845;Brandenburg;52,858298;12,4343744;177
Kanzach;88422;Baden-Württemberg;48,0618455;9,6079482;611
Kanzem;54441;Rheinland-Pfalz;49,639444;6,5415587;498
Kapellendorf;99510;Thüringen;51,0110833;11,5004392;299
Kapellen-Drusweiler;76889;Rheinland-Pfalz;49,0898713;7,962041;517
Kaperich;56767;Rheinland-Pfalz;50,2549428;7,0108204;422
Kappe;16775;Brandenburg;53,0563903;13,1082776;211
Kappel;55483;Rheinland-Pfalz;49,9380544;7,2676028;445
Kappel-Grafenhausen;77966;Baden-Württemberg;48,2922119;7,7415681;607
Kappeln;24376;Schlewig-Holstein;54,6746346;9,940032;125
Kappeln;67744;Rheinland-Pfalz;49,6670953;7,6111594;463
Kappelrodeck;77876;Baden-Württemberg;48,5790957;8,1139834;569
Kaps;85655;Bayern;51,165691;10,451526;267
Kapsweyer;76889;Rheinland-Pfalz;49,0898713;7,962041;517
Karbach;56281;Rheinland-Pfalz;50,1558173;7,5557784;414
Karbach;97842;Bayern;49,8671966;9,6380599;411
Karben;61184;Hessen;50,2341967;8,7724716;379
Karbow-Vietlübbe;19386;Mecklenburg-Vorpommern;53,4678725;12,0247123;131
Karby;24398;Schlewig-Holstein;54,6266075;9,9846072;120
Karcha;1683;Sachsen;51,0799296;13,3231137;354
Karche-Zaacko;15926;Brandenburg;51,8535998;13,7504463;313
Karenz;19294;Mecklenburg-Vorpommern;53,2112093;11,4148066;98
Karft;19243;Mecklenburg-Vorpommern;53,5069254;11,0780068;68
Kargow;17192;Mecklenburg-Vorpommern;53,5145891;12,7304761;177
Karith;39291;Sachsen-Anhalt;52,1425433;11,9549183;202
Karl;54534;Rheinland-Pfalz;50,0364817;6,787531;450
Kärlingerhaus;83471;Bayern;47,6332078;13,0517059;691
Karlsbad;76307;Baden-Württemberg;48,9050182;8,5002662;528
Karlsburg;17495;Mecklenburg-Vorpommern;53,9769292;13,5488964;235
Karlsburgerholz;24398;Schlewig-Holstein;54,6266075;9,9846072;120
Karlsdorf;7646;Thüringen;50,8562787;11,7790587;322
Karlsdorf-Neuthard;76689;Baden-Württemberg;49,1409722;8,5397118;501
Karlsfeld;85757;Bayern;48,2317769;11,4621126;600
Karlshagen;17449;Mecklenburg-Vorpommern;54,1138194;13,8327078;256
Karlshausen;54673;Rheinland-Pfalz;49,9955074;6,2324413;474
Karlshof;86739;Bayern;48,7927906;10,4689848;530
Karlshof;89601;Baden-Württemberg;48,3735177;9,7362731;576
Karlshöhe;67806;Rheinland-Pfalz;49,626978;7,8143697;463
Karlshöhe;97836;Bayern;49,8598827;9,5104031;412
Karlshorst;19348;Brandenburg;53,1168791;11,9261371;134
Karlshuld;86668;Bayern;48,6800629;11,2792896;548
Karlskron;85123;Bayern;48,6673149;11,4074367;551
Karlsruhe;19322;Brandenburg;52,9885553;11,7933994;132
Karlsruhe;76131;Baden-Württemberg;49,0116951;8,4303821;517
Karlsruhe;76133;Baden-Württemberg;49,0067498;8,393843;518
Karlsruhe;76135;Baden-Württemberg;48,9922913;8,3831667;520
Karlsruhe;76137;Baden-Württemberg;48,9999533;8,4173066;519
Karlsruhe;76139;Baden-Württemberg;49,0297476;8,4613212;515
Karlsruhe;76149;Baden-Württemberg;49,0487963;8,4095757;513
Karlsruhe;76185;Baden-Württemberg;49,0072171;8,3525781;519
Karlsruhe;76187;Baden-Württemberg;49,0388727;8,336479;516
Karlsruhe;76189;Baden-Württemberg;48,999081;8,32471;520
Karlsruhe;76199;Baden-Württemberg;48,9728482;8,4060268;522
Karlsruhe;76227;Baden-Württemberg;48,9881413;8,4743368;519
Karlsruhe;76228;Baden-Württemberg;48,9574166;8,4778417;522
Karlsruhe;76229;Baden-Württemberg;49,0093962;8,4954175;516
Karlstadt;97753;Bayern;49,9686579;9,7556389;399
Karlstein;63791;Bayern;50,045973;9,0288304;396
Karlsthal Bahnhof;67707;Rheinland-Pfalz;49,3521825;7,6893505;495
Karlum;25926;Schlewig-Holstein;54,8347542;9,0331223;157
Karnin;18469;Mecklenburg-Vorpommern;54,2675634;12,8175795;198
Karnitz;18574;Mecklenburg-Vorpommern;54,2993523;13,2746376;227
Karolinenkoog;25774;Schlewig-Holstein;54,327581;9,015959;110
Karow;19395;Mecklenburg-Vorpommern;53,4333642;12,2534802;146
Karow;23966;Mecklenburg-Vorpommern;53,8231915;11,3174732;89
Karow;39307;Sachsen-Anhalt;52,3744452;12,1760778;193
Karrenzin;19372;Mecklenburg-Vorpommern;53,4076453;11,7224311;112
Karsbach;97783;Bayern;50,0406511;9,7867575;391
Karschau;24407;Schlewig-Holstein;54,6361847;9,8712418;121
Karsdorf;6638;Sachsen-Anhalt;51,2719833;11,6560651;276
Karstädt;19294;Mecklenburg-Vorpommern;53,2112093;11,4148066;98
Karstädt;19357;Brandenburg;53,1627977;11,7453967;121
Karthan;19336;Brandenburg;52,9499295;11,960024;144
Karthause Grünau;97907;Bayern;49,7910745;9,4913015;420
Kartzow;14476;Brandenburg;52,4699198;12,9965755;231
Karwe;16818;Brandenburg;52,9032564;12,7248597;192
Karwe;19357;Brandenburg;53,1627977;11,7453967;121
Karwesee;16833;Brandenburg;52,7619081;12,8119414;204
Karwitz;29481;Niedersachsen;53,0886475;10,984147;81
Kasbach-Ohlenberg;53547;Rheinland-Pfalz;50,5651574;7,3805962;379
Kaschenbach;54668;Rheinland-Pfalz;49,872102;6,4190616;479
Kasdorf;56357;Rheinland-Pfalz;50,1917699;7,7704523;405
Kasel;54317;Rheinland-Pfalz;49,7148526;6,7930335;482
Kasel-Golzig;15938;Brandenburg;51,9748677;13,5997631;296
Kasendorf;19217;Mecklenburg-Vorpommern;53,7794357;11,0496685;71
Kasendorf;95359;Bayern;50,0371009;11,3530819;401
Käshofen;66894;Rheinland-Pfalz;49,3574991;7,4796524;499
Kasseburg;22929;Schlewig-Holstein;53,5991085;10,4467472;27
Kasseedorf;23717;Schlewig-Holstein;54,1657854;10,7108114;81
Kassel;34117;Hessen;51,3170536;9,4924552;251
Kassel;34119;Hessen;51,3161771;9,4687958;252
Kassel;34121;Hessen;51,3021767;9,4803861;253
Kassel;34123;Hessen;51,3011458;9,5253672;253
Kassel;34125;Hessen;51,3331165;9,5223999;249
Kassel;34127;Hessen;51,3330407;9,4909559;249
Kassel;34128;Hessen;51,3367949;9,438763;250
Kassel;34130;Hessen;51,3239504;9,4396634;251
Kassel;34131;Hessen;51,3110759;9,4032861;253
Kassel;34132;Hessen;51,2804955;9,4266476;256
Kassel;34134;Hessen;51,285338;9,4690759;255
Kassel;34233;Hessen;51,3502842;9,5262922;247
Kassel;34355;Hessen;51,3379002;9,6569153;247
Kassieck;39638;Sachsen-Anhalt;52,5386734;11,4050865;145
Kassow;18258;Mecklenburg-Vorpommern;53,9330301;12,1023876;142
Kastahn;23936;Mecklenburg-Vorpommern;53,8465278;11,1873241;82
Kastellaun;56288;Rheinland-Pfalz;50,0713228;7,4451128;426
Kastel-Staadt;54441;Rheinland-Pfalz;49,639444;6,5415587;498
Kasten;82131;Bayern;48,0644849;11,3744084;617
Kastl;84556;Bayern;48,1939725;12,6959116;624
Kastl;92280;Bayern;49,3666054;11,6854848;479
Kastl;95506;Bayern;49,8295553;11,8976047;433
Kastorf;19300;Mecklenburg-Vorpommern;53,2778302;11,6271017;109
Kastorf;23847;Schlewig-Holstein;53,7459271;10,4839676;36
Katelbogen;18249;Mecklenburg-Vorpommern;53,7781415;12,0183628;132
Katerbow;16818;Brandenburg;52,9032564;12,7248597;192
Käterhagen;18246;Mecklenburg-Vorpommern;53,8608661;11,9439117;129
Katharinenheerd;25836;Schlewig-Holstein;54,3302545;8,7822329;120
Katharinenhof;71570;Baden-Württemberg;48,9833606;9,458718;510
Katharinenrieth;6542;Sachsen-Anhalt;51,404673;11,3857674;255
Katharinenthalerhof;75177;Baden-Württemberg;48,909902;8,7058604;524
Käthen;39599;Sachsen-Anhalt;52,621384;11,7182476;152
Kathendorf;39359;Sachsen-Anhalt;52,4071494;11,2014917;149
Kathlow;3058;Brandenburg;51,7436986;14,4174285;357
Katlenburg-Lindau;37191;Niedersachsen;51,6510486;10,0936577;211
Katschow;17429;Mecklenburg-Vorpommern;53,940463;14,0717513;268
Kattendorf;24568;Schlewig-Holstein;53,8366334;9,9385335;33
Katzenbach;67806;Rheinland-Pfalz;49,626978;7,8143697;463
Katzenelnbogen;56368;Rheinland-Pfalz;50,2686451;7,9757924;392
Katzhörn;25899;Schlewig-Holstein;54,7562578;8,7450662;159
Katzhütte;98746;Thüringen;50,5377505;11,0668209;342
Katzow;17509;Mecklenburg-Vorpommern;54,0821331;13,5856713;240
Katzweiler;67734;Rheinland-Pfalz;49,5029235;7,6777342;479
Katzwinkel;54552;Rheinland-Pfalz;50,177056;6,8805547;434
Katzwinkel;57581;Rheinland-Pfalz;50,81889;7,8007995;340
Kaub;56349;Rheinland-Pfalz;50,0880029;7,7620553;416
Kauern;7554;Thüringen;50,9144173;12,1350384;326
Kaufbeuren;87600;Bayern;47,876303;10,6260634;632
Kaufering;86916;Bayern;48,0984846;10,8724161;609
Kaufungen;34260;Hessen;51,2830458;9,6168464;254
Kaulitz;29416;Sachsen-Anhalt;52,7964329;11,3337223;120
Kaulsdorf;7338;Thüringen;50,5813868;11,4786304;344
Kausche;3130;Brandenburg;51,5837985;14,3759135;365
Kauschwitz;8525;Sachsen;50,5071184;12,1363628;367
Kauschwitz;8525;Sachsen;50,5071184;12,1363628;367
Kausen;57520;Rheinland-Pfalz;50,7079316;7,9818499;346
Kauxdorf;4924;Brandenburg;51,5321537;13,3789452;318
Kavelstorf;18196;Mecklenburg-Vorpommern;54,0137582;12,2158488;151
Kayhude;23863;Schlewig-Holstein;53,7716337;10,1883628;26
Kayna;6724;Sachsen-Anhalt;50,9893807;12,2513605;322
Keez;19412;Mecklenburg-Vorpommern;53,7100925;11,6897425;110
Kefenrod;63699;Hessen;50,3512633;9,2054634;360
Kefferhausen;37351;Thüringen;51,3250589;10,2999508;248
Kehl;77694;Baden-Württemberg;48,5825765;7,8466082;573
Kehlbach;56355;Rheinland-Pfalz;50,2013902;7,85813;402
Kehlenmühle;56291;Rheinland-Pfalz;50,1130379;7,5786331;418
Kehmstedt;99752;Thüringen;51,4417675;10,5722245;237
Kehnert;39517;Sachsen-Anhalt;52,4339852;11,810623;171
Kehrberg;16928;Brandenburg;53,1344696;12,1805598;149
Kehrig;56729;Rheinland-Pfalz;50,3691224;7,1516537;406
Kehrigk;15859;Brandenburg;52,24406;13,9179683;297
Keidelheim;55471;Rheinland-Pfalz;49,9960888;7,4446764;434
Keila;7389;Thüringen;50,6620052;11,5675723;338
Keindorf;39345;Sachsen-Anhalt;52,3373676;11,3659682;161
Keiselwitz;4668;Sachsen;51,2187742;12,7537203;318
Kelberg;53539;Rheinland-Pfalz;50,3000018;6,8773751;422
Kelbra;6537;Sachsen-Anhalt;51,4376859;11,0932775;245
Kelheim;93309;Bayern;48,9066948;11,8564295;531
Kelkheim;65779;Hessen;50,1559558;8,4300189;393
Kell;54427;Rheinland-Pfalz;49,6342692;6,8235734;489
Kella;37308;Thüringen;51,3896504;10,1681603;240
Kellenbach;55606;Rheinland-Pfalz;49,7870139;7,492008;454
Kellenhusen;23746;Schlewig-Holstein;54,1930472;11,0621201;98
Keller;16775;Brandenburg;53,0563903;13,1082776;211
Keller;25557;Schlewig-Holstein;54,1217671;9,4019255;76
Kellershof;57645;Rheinland-Pfalz;50,675537;7,834825;354
Kellinghusen;25548;Schlewig-Holstein;53,9651114;9,711491;51
Kellmünz;89293;Bayern;48,1212613;10,1277829;604
Kelsterbach;65451;Hessen;50,050737;8,5235404;403
Keltern;75210;Baden-Württemberg;48,8994595;8,5750137;527
Kemberg;6901;Sachsen-Anhalt;51,7845531;12,6593912;264
Kemlitz;15926;Brandenburg;51,8535998;13,7504463;313
Kemmen;3205;Brandenburg;51,72805;13,9005015;330
Kemmenau;56132;Rheinland-Pfalz;50,316119;7,6936219;394
Kemmern;96164;Bayern;49,9533982;10,8752049;404
Kemnath;95478;Bayern;49,8665658;11,9356914;430
Kemnitz;14542;Brandenburg;52,3647941;12,8700716;230
Kemnitz;16928;Brandenburg;53,1344696;12,1805598;149
Kemnitz;17509;Mecklenburg-Vorpommern;54,0821331;13,5856713;240
Kempen;47906;Nordrhein-Westfalen;51,3704929;6,4273577;345
Kempenich;56746;Rheinland-Pfalz;50,4307894;7,1171974;401
Kempfeld;55758;Rheinland-Pfalz;49,8124005;7,2552807;458
Kempten;87435;Bayern;47,7152421;10,3148926;649
Kempten;87437;Bayern;47,7424317;10,346008;646
Kempten;87439;Bayern;47,7437444;10,2764976;646
Kendl;83364;Bayern;47,8329599;12,7497721;664
Kenn;54344;Rheinland-Pfalz;49,8017169;6,7212581;476
Kenzingen;79341;Baden-Württemberg;48,1888573;7,8056569;617
Kenz-Küstrow;18314;Mecklenburg-Vorpommern;54,3075191;12,6113199;188
Keppeshausen;54673;Rheinland-Pfalz;49,9955074;6,2324413;474
Kerben;56295;Rheinland-Pfalz;50,3104771;7,4063485;403
Kerkau;29416;Sachsen-Anhalt;52,7964329;11,3337223;120
Kerken;47647;Nordrhein-Westfalen;51,456622;6,3942487;340
Kerkow;16278;Brandenburg;53,0425866;13,9842648;268
Kernen;71394;Baden-Württemberg;48,7894416;9,3346648;532
Kerpen;50169;Nordrhein-Westfalen;50,8754649;6,7381125;373
Kerpen;50170;Nordrhein-Westfalen;50,8780618;6,6014193;379
Kerpen;50171;Nordrhein-Westfalen;50,8530284;6,673859;378
Kerpen;54578;Rheinland-Pfalz;50,3052241;6,6969321;428
Kerschbaum;94529;Bayern;48,6723603;13,2892349;588
Kerschenbach;54589;Rheinland-Pfalz;50,3409514;6,5271648;431
Kerspleben;99198;Thüringen;50,9693475;11,1547517;297
Kerspleben;99198;Thüringen;50,9693475;11,1547517;297
Kerzendorf;14974;Brandenburg;52,2780825;13,2569144;257
Kerzenheim;67304;Rheinland-Pfalz;49,5647813;8,0476546;464
Kerzlin;16845;Brandenburg;52,858298;12,4343744;177
Kescheid;57632;Rheinland-Pfalz;50,6475614;7,5277556;366
Kesfeld;54619;Rheinland-Pfalz;50,1377184;6,216578;462
Kesseling;53506;Rheinland-Pfalz;50,4825163;6,9864472;400
Kesselsdorf;1723;Sachsen;51,0502972;13,5362057;365
Kessin;18196;Mecklenburg-Vorpommern;54,0137582;12,2158488;151
Kesten;54518;Rheinland-Pfalz;49,9522134;6,8181172;458
Kestert;56348;Rheinland-Pfalz;50,1267741;7,7656947;412
Ketsch;68775;Baden-Württemberg;49,3716438;8,5260133;476
Kettemers Mühle;56271;Rheinland-Pfalz;50,6045864;7,6819677;365
Ketten;36419;Thüringen;50,7307152;9,9845877;314
Kettenhausen;57612;Rheinland-Pfalz;50,7272979;7,6947974;353
Kettenheim;55234;Rheinland-Pfalz;49,702102;8,1388956;448
Kettenkamp;49577;Niedersachsen;52,5410868;7,8714262;184
Kettershausen;86498;Bayern;48,1952739;10,2617917;596
Kettig;56220;Rheinland-Pfalz;50,3728751;7,4604967;395
Ketzin;14669;Brandenburg;52,5098925;12,8314751;219
Ketzür;14778;Brandenburg;52,4852242;12,5600977;206
Keula;99713;Thüringen;51,2862655;10,7338206;256
Kevelaer;47623;Nordrhein-Westfalen;51,5763399;6,2291703;339
Kevelaer;47624;Nordrhein-Westfalen;51,5512895;6,2036819;342
Kevelaer;47625;Nordrhein-Westfalen;51,5679707;6,2870011;336
Kevelaer;47626;Nordrhein-Westfalen;51,5930063;6,3126037;333
Kevelaer;47627;Nordrhein-Westfalen;51,6271522;6,2671596;333
Kickeshausen;54689;Rheinland-Pfalz;50,0701582;6,185825;469
Kiebitzberg Gem Beveringen;16928;Brandenburg;53,1344696;12,1805598;149
Kiebitzreihe;25368;Schlewig-Holstein;53,7811152;9,6138325;38
Kiedrich;65399;Hessen;50,0400667;8,0826338;413
Kiefersfelden;83088;Bayern;47,6181133;12,1867855;677
Kiehnwerder;15324;Brandenburg;52,644046;14,3612236;305
Kiekebusch;3058;Brandenburg;51,7436986;14,4174285;357
Kiekebusch;15749;Brandenburg;52,2564798;13,5381874;275
Kiel;24103;Schlewig-Holstein;54,323924;10,1315442;86
Kiel;24105;Schlewig-Holstein;54,3393396;10,1451132;88
Kiel;24106;Schlewig-Holstein;54,3579391;10,1211182;90
Kiel;24107;Schlewig-Holstein;54,3402876;10,0500916;88
Kiel;24109;Schlewig-Holstein;54,3171885;10,0477344;85
Kiel;24111;Schlewig-Holstein;54,3016056;10,0689708;83
Kiel;24113;Schlewig-Holstein;54,2813052;10,08069;81
Kiel;24114;Schlewig-Holstein;54,3144934;10,1125012;85
Kiel;24116;Schlewig-Holstein;54,32487;10,1135158;86
Kiel;24118;Schlewig-Holstein;54,3418823;10,1150682;88
Kiel;24143;Schlewig-Holstein;54,3070236;10,1486653;84
Kiel;24145;Schlewig-Holstein;54,2850224;10,1501975;82
Kiel;24146;Schlewig-Holstein;54,2920931;10,1857667;83
Kiel;24147;Schlewig-Holstein;54,3027787;10,1855316;84
Kiel;24148;Schlewig-Holstein;54,3177461;10,1718285;86
Kiel;24149;Schlewig-Holstein;54,3355313;10,1907001;88
Kiel;24159;Schlewig-Holstein;54,3964996;10,1550845;94
Kienbaum;15345;Brandenburg;52,6251837;13,9108692;278
Kienberg;14641;Brandenburg;52,631423;12,8120194;211
Kienberg;83361;Bayern;48,0353036;12,4668095;636
Kienitz;15324;Brandenburg;52,644046;14,3612236;305
